time_s,acceleration_m_s2,velocity_m_s,displacement_m
11.74,0.44662,-0.0725,-0.01787
11.76,0.41257,-0.06394,-0.01923
11.78,0.43703000000000003,-0.05547,-0.020419999999999997
11.8,0.44783,-0.04662,-0.02144
11.82,0.37546,-0.03842,-0.02229
11.84,0.25224,-0.03218,-0.023
11.86,0.10454000000000001,-0.028650000000000002,-0.0236
11.88,-0.01845,-0.02782,-0.024169999999999997
11.9,-0.010069999999999999,-0.028140000000000002,-0.02473
11.92,0.13065,-0.02697,-0.02529
11.94,0.38991,-0.0218,-0.02579
11.96,0.65431,-0.01139,-0.02614
11.98,0.78902,0.00301,-0.026230000000000003
12.0,0.76359,0.01854,-0.02601
12.02,0.61022,0.032240000000000005,-0.02551
12.04,0.41359999999999997,0.04244,-0.02477
12.06,0.23456,0.04889,-0.023860000000000003
12.08,0.12805,0.052469999999999996,-0.022850000000000002
12.1,0.07433,0.054459999999999995,-0.021789999999999997
12.12,0.12042,0.056369999999999996,-0.0207
12.14,0.1838,0.059379999999999995,-0.01955
12.16,0.20668,0.06325,-0.018340000000000002
12.18,0.12204000000000001,0.0665,-0.01705
12.2,-0.02903,0.06743,-0.015700000000000002
12.22,-0.17695,0.06534,-0.014379999999999999
12.24,-0.3109,0.06042,-0.01314
12.26,-0.37656999999999996,0.05351,-0.01201
12.28,-0.31533,0.04656,-0.01103
12.3,-0.18489999999999998,0.04152,-0.010169999999999998
12.32,-0.08352,0.0388,-0.00938
12.34,-0.0155,0.03777,-0.00864
12.36,-0.00848,0.0375,-0.0079
12.38,-0.04672,0.03691,-0.007169999999999999
12.4,-0.1284,0.03516,-0.00645
12.42,-0.14925,0.03236,-0.00579
12.44,-0.0655,0.03017,-0.00519
12.46,0.07536,0.03024,-0.00461
12.48,0.20837,0.03305,-0.004
12.5,0.37134,0.03881,-0.00331
12.52,0.5049399999999999,0.04754,-0.00247
12.54,0.58217,0.05838,-0.0014299999999999998
12.56,0.57643,0.06993,-0.00017
12.58,0.52016,0.08086,0.00132
12.6,0.47339,0.0908,0.0030399999999999997
12.62,0.40031999999999995,0.09951,0.00493
12.64,0.22032,0.10569,0.006959999999999999
12.66,-0.11489,0.10672000000000001,0.00908
12.68,-0.54189,0.10012,0.01114
12.7,-0.92606,0.08541,0.01298
12.72,-1.11173,0.06501,0.01447
12.74,-0.8961199999999999,0.0449,0.01554
12.76,-0.4364,0.03154,0.01627
12.78,-0.08932000000000001,0.02626,0.016810000000000002
12.8,0.11407,0.02651,0.01733
12.82,0.00882,0.027719999999999998,0.01786
12.84,-0.19908,0.02579,0.01838
12.86,-0.3468,0.02031,0.01882
12.88,-0.32887,0.01353,0.01913
12.9,-0.14323,0.00878,0.01933
12.92,0.15264,0.00886,0.01947
12.94,0.46076999999999996,0.01497,0.01968
12.96,0.54853,0.02504,0.02005
12.98,0.40915,0.03459,0.020630000000000003
13.0,0.13348000000000002,0.04002,0.02139
13.02,-0.08108,0.04053,0.02218
13.04,-0.21423999999999999,0.037559999999999996,0.022940000000000002
13.06,-0.2572,0.03283,0.023620000000000002
13.08,-0.22486,0.02799,0.02421
13.1,-0.11414999999999999,0.02458,0.02471
13.12,-0.0255,0.023170000000000003,0.025160000000000002
13.14,0.0047599999999999995,0.022940000000000002,0.0256
13.16,-0.06897,0.02228,0.02603
13.18,-0.24449,0.01913,0.02643
13.2,-0.62513,0.01044,0.02674
13.22,-1.12498,-0.00707,0.026770000000000002
13.24,-1.54336,-0.03376,0.02636
13.26,-1.63607,-0.06557,0.02535
13.28,-1.3345500000000001,-0.09528,0.02371
13.3,-0.80086,-0.11664999999999999,0.021560000000000003
13.32,-0.26212,-0.12729,0.01908
13.34,-0.00712,-0.12999,0.016479999999999998
13.36,0.11241,-0.12895,0.01387
13.38,0.19902,-0.12584,0.0113
13.4,0.31633,-0.12069,0.00883
13.42,0.50812,-0.11245,0.0064800000000000005
13.44,0.7028,-0.10034000000000001,0.00433
13.46,0.79393,-0.08538,0.00245
13.48,0.78373,-0.0696,0.00089
13.5,0.63653,-0.05541,-0.00037
13.52,0.46873,-0.04436,-0.0013800000000000002
13.54,0.36766,-0.036000000000000004,-0.0022
13.56,0.3282,-0.02904,-0.0028599999999999997
13.58,0.36851999999999996,-0.022080000000000002,-0.0033900000000000002
13.6,0.42811,-0.014110000000000001,-0.00375
13.62,0.5107200000000001,-0.004719999999999999,-0.00395
13.64,0.55654,0.0059499999999999996,-0.00395
13.66,0.5397500000000001,0.01691,-0.00373
13.68,0.44321,0.02674,-0.0033
13.7,0.22777,0.03345,-0.0027
13.72,-0.0011200000000000001,0.03572,-0.00201
13.74,-0.16413,0.03406,-0.00132
13.76,-0.25573,0.02986,-0.0006900000000000001
13.78,-0.25493,0.02475,-0.00015
13.8,-0.16081,0.0206,0.0003
13.82,0.06269999999999999,0.01962,0.0006900000000000001
13.84,0.38011,0.02404,0.00111
13.86,0.5979800000000001,0.03382,0.00168
13.88,0.6767,0.04656,0.00247
13.9,0.6090599999999999,0.05941,0.0035299999999999997
13.92,0.41865,0.06969,0.00482
13.94,0.14353,0.0753,0.00627
13.96,-0.12093,0.07551999999999999,0.00779
13.98,-0.31677,0.07114,0.009250000000000001
14.0,-0.5256000000000001,0.06273,0.0106
14.02,-0.66032,0.05086,0.011739999999999999
14.04,-0.6869299999999999,0.03737,0.01262
14.06,-0.59738,0.02452,0.013229999999999999
14.08,-0.43002,0.01424,0.01361
14.1,-0.31225,0.0068000000000000005,0.013819999999999999
14.12,-0.29535,0.0007199999999999999,0.01389
14.14,-0.30649,-0.0053100000000000005,0.013839999999999998
14.16,-0.31308,-0.011519999999999999,0.01367
14.18,-0.28113,-0.01747,0.013380000000000001
14.2,-0.1883,-0.022160000000000003,0.01298
14.22,-0.1094,-0.025150000000000002,0.0125
14.24,-0.04678,-0.02673,0.01198
14.26,-0.019370000000000002,-0.02741,0.011439999999999999
14.28,-0.01276,-0.02775,0.01089
14.3,0.01374,-0.02775,0.010329999999999999
14.32,0.04616,-0.02717,0.00978
14.34,0.09507,-0.025779999999999997,0.009250000000000001
14.36,0.12259,-0.023620000000000002,0.00876
14.38,0.12423999999999999,-0.02116,0.00831
14.4,0.09749000000000001,-0.01894,0.00791
14.42,0.026690000000000002,-0.01772,0.00754
14.44,-0.020099999999999996,-0.017669999999999998,0.007189999999999999
14.46,-0.00058,-0.0179,0.00683
14.48,0.02113,-0.01772,0.00647
14.5,0.03514,-0.01717,0.00613
14.52,0.06713,-0.01617,0.00579
14.54,0.12808999999999998,-0.01424,0.0054800000000000005
14.56,0.21211,-0.010860000000000002,0.00523
14.58,0.24042000000000002,-0.00635,0.00506
14.6,0.18885000000000002,-0.0020599999999999998,0.00497
14.62,0.03621,0.00017999999999999998,0.00496
14.64,-0.10087,-0.00049,0.00496
14.66,-0.17997,-0.00332,0.00492
14.68,-0.17638,-0.0069,0.00481
14.7,-0.08573,-0.00955,0.0046500000000000005
14.72,-0.00409,-0.01046,0.00444
14.74,0.07843,-0.00974,0.00424
14.76,0.10707000000000001,-0.00791,0.00406
14.78,0.10010999999999999,-0.005849999999999999,0.00392
14.8,0.06272,-0.00422,0.00382
14.82,-0.03042,-0.00391,0.00374
14.84,-0.15362,-0.00577,0.00364
14.86,-0.27058,-0.010029999999999999,0.0034799999999999996
14.88,-0.37195,-0.01647,0.00322
14.9,-0.47328000000000003,-0.024940000000000004,0.0028000000000000004
14.92,-0.4947,-0.03464,0.0022
14.94,-0.42802,-0.04388,0.0014099999999999998
14.96,-0.26902000000000004,-0.05087,0.00046
14.98,-0.05559,-0.054130000000000005,-0.0006
15.0,0.11167999999999999,-0.053559999999999997,-0.00169
15.02,0.18242,-0.050629999999999994,-0.0027400000000000002
15.04,0.14876,-0.04733,-0.0037199999999999998
15.06,0.10082,-0.04484,-0.0046500000000000005
15.08,0.10561999999999999,-0.04279,-0.00553
15.1,0.11132,-0.04063,-0.00637
15.12,0.09195,-0.038610000000000005,-0.00716
15.14,0.07138,-0.03698,-0.00792
15.16,0.0639,-0.03564,-0.00865
15.18,0.03673,-0.03464,-0.00936
15.2,0.03295,-0.03394,-0.010049999999999998
15.22,0.07639,-0.032850000000000004,-0.01072
15.24,0.12733,-0.03082,-0.011359999999999999
15.26,0.20484000000000002,-0.0275,-0.01196
15.28,0.26977,-0.02275,-0.012470000000000002
15.3,0.29771000000000003,-0.017079999999999998,-0.01287
15.32,0.30574,-0.011049999999999999,-0.01316
15.34,0.24378,-0.005560000000000001,-0.01333
15.36,0.10618,-0.0020599999999999998,-0.01341
15.38,-0.051609999999999996,-0.0015199999999999999,-0.01344
15.4,-0.19532,-0.00398,-0.01349
15.42,-0.22579000000000002,-0.00819,-0.01362
15.44,-0.16186,-0.01206,-0.01383
15.46,-0.04902,-0.014159999999999999,-0.0141
15.48,0.13017,-0.013340000000000001,-0.01439
15.5,0.28855000000000003,-0.00915,-0.01462
15.52,0.36232,-0.00263,-0.014750000000000001
15.54,0.37601,0.00475,-0.01474
15.56,0.38234,0.01234,-0.014570000000000001
15.58,0.37398000000000003,0.01991,-0.01426
15.6,0.35231,0.02718,-0.013779999999999999
15.62,0.33433,0.03406,-0.01317
15.64,0.31179,0.04053,-0.012430000000000002
15.66,0.2822,0.046490000000000004,-0.01157
15.68,0.24041,0.05173,-0.010589999999999999
15.7,0.16637000000000002,0.055810000000000005,-0.009519999999999999
15.72,0.04656,0.05795,-0.00838
15.74,-0.0834,0.0576,-0.0072299999999999994
15.76,-0.18993,0.054880000000000005,-0.0060999999999999995
15.78,-0.25975000000000004,0.05039,-0.00505
15.8,-0.3329,0.04447,-0.0040999999999999995
15.82,-0.42019,0.03696,-0.00329
15.84,-0.52062,0.02757,-0.00264
15.86,-0.6279,0.01611,-0.00221
15.88,-0.60841,0.00376,-0.00201
15.9,-0.49841,-0.00728,-0.0020499999999999997
15.92,-0.33271999999999996,-0.01558,-0.00229
15.94,-0.20845,-0.02097,-0.00267
15.96,-0.22651,-0.0253,-0.00313
15.98,-0.28632,-0.0304,-0.00369
16.0,-0.31901,-0.03645,-0.00436
16.02,-0.23206,-0.04194,-0.00515
16.04,-0.04488,-0.04469,-0.00602
16.06,0.25453,-0.04256,-0.0069099999999999995
16.08,0.52993,-0.0347,-0.00769
16.1,0.62928,-0.02308,-0.00827
16.12,0.53574,-0.011399999999999999,-0.00862
16.14,0.29892,-0.0030299999999999997,-0.00875
16.16,0.03131,0.0003,-0.00877
16.18,-0.11252000000000001,-0.00049,-0.00877
16.2,-0.10263,-0.00264,-0.0088
16.22,-0.0167,-0.00381,-0.00887
16.24,0.12587,-0.00269,-0.00894
16.26,0.23803000000000002,0.00098,-0.008960000000000001
16.28,0.28351,0.00622,-0.00889
16.3,0.23167000000000001,0.011399999999999999,-0.00871
16.32,0.10765000000000001,0.01482,-0.00845
16.34,-0.09368,0.014990000000000002,-0.00814
16.36,-0.3454,0.010620000000000001,-0.00788
16.38,-0.52618,0.00193,-0.00774
16.4,-0.64503,-0.00977,-0.00782
16.42,-0.60649,-0.02226,-0.00814
16.44,-0.42305,-0.03253,-0.00869
16.46,-0.12240999999999999,-0.03795,-0.009399999999999999
16.48,0.26649,-0.03649,-0.01016
16.5,0.5104,-0.028690000000000004,-0.010820000000000001
16.52,0.5857399999999999,-0.0177,-0.011279999999999998
16.54,0.53124,-0.006500000000000001,-0.011519999999999999
16.56,0.30916,0.00193,-0.01155
16.58,-0.04365,0.00461,-0.011479999999999999
16.6,-0.29996,0.0011799999999999998,-0.01141
16.62,-0.37342,-0.00553,-0.01145
16.64,-0.16344,-0.01087,-0.01161
16.66,0.27143999999999996,-0.00976,-0.01183
16.68,0.6750700000000001,-0.00027,-0.01194
16.7,0.91864,0.01569,-0.01179
16.72,0.94461,0.03435,-0.01129
16.74,0.77601,0.05158,-0.01042
16.76,0.47035,0.06407,-0.009250000000000001
16.78,0.15228,0.07033,-0.007890000000000001
16.8,-0.14542,0.0704,-0.00647
16.82,-0.37222,0.06525,-0.00511
16.84,-0.45738,0.05697,-0.00388
16.86,-0.45051,0.04792,-0.0028199999999999996
16.88,-0.34086,0.04003,-0.00194
16.9,-0.19411,0.0347,-0.0012
16.92,-0.08813,0.0319,-0.00053
16.94,-0.058710000000000005,0.030459999999999997,0.0001
16.96,-0.17206,0.02818,0.0006900000000000001
16.98,-0.32145,0.02326,0.00122
17.0,-0.42741,0.015780000000000002,0.00161
17.02,-0.44888,0.007039999999999999,0.00184
17.04,-0.42449,-0.00168,0.0019
17.06,-0.33549,-0.009260000000000001,0.00179
17.08,-0.20076,-0.0146,0.00155
17.1,-0.08053,-0.0174,0.00123
17.12,0.013720000000000001,-0.01804,0.0008799999999999999
17.14,0.14697,-0.01642,0.00053
17.16,0.2334,-0.012589999999999999,0.00024
17.18,0.30383,-0.0072,5e-05
17.2,0.38077,-0.00035000000000000005,-3e-05
17.22,0.3986,0.00746,4e-05
17.24,0.39536,0.01541,0.00028000000000000003
17.26,0.32368,0.02262,0.00066
17.28,0.25838,0.02846,0.0011799999999999998
17.3,0.2097,0.03315,0.0018
17.32,0.14861000000000002,0.03675,0.0025
17.34,0.056150000000000005,0.03881,0.0032600000000000003
17.36,-0.0441,0.03895,0.004050000000000001
17.38,-0.16373000000000001,0.03689,0.00481
17.4,-0.29303,0.03233,0.00551
17.42,-0.41501,0.025259999999999998,0.00609
17.44,-0.45646000000000003,0.01656,0.00651
17.46,-0.39204,0.00809,0.00676
17.48,-0.23156,0.0018599999999999999,0.00685
17.5,0.01291,-0.00031,0.006860000000000001
17.52,0.20926999999999998,0.00193,0.00687
17.54,0.29455,0.006979999999999999,0.006959999999999999
17.56,0.28741,0.012809999999999998,0.00716
17.58,0.21271,0.01783,0.00747
17.6,0.11843999999999999,0.02114,0.00786
17.62,0.06033,0.022949999999999998,0.0083
17.64,0.059980000000000006,0.02416,0.00877
17.66,0.10993,0.02588,0.00927
17.68,0.13949,0.028380000000000002,0.00981
17.7,0.10686,0.03086,0.010409999999999999
17.72,0.027919999999999997,0.03222,0.011040000000000001
17.74,-0.04181,0.0321,0.01168
17.76,-0.11914999999999999,0.0305,0.012310000000000001
17.78,-0.18921,0.02743,0.012889999999999999
17.8,-0.24691,0.02307,0.0134
17.82,-0.29497,0.017669999999999998,0.01381
17.84,-0.33187,0.01142,0.0141
17.86,-0.36457999999999996,0.00447,0.01425
17.88,-0.33460999999999996,-0.00251,0.01427
17.9,-0.25608000000000003,-0.0084,0.014159999999999999
17.92,-0.19009,-0.012849999999999999,0.01394
17.94,-0.17544,-0.01649,0.013640000000000001
17.96,-0.19075,-0.020139999999999998,0.013269999999999999
17.98,-0.20947,-0.02412,0.01283
18.0,-0.19238,-0.028140000000000002,0.012310000000000001
18.02,-0.14083,-0.03145,0.01171
18.04,-0.04166,-0.03326,0.011049999999999999
18.06,0.10327,-0.03263,0.01038
18.08,0.26292000000000004,-0.02895,0.00976
18.1,0.42646,-0.02204,0.00924
18.12,0.55836,-0.01217,0.00889
18.14,0.60265,-0.00054,0.00876
18.16,0.5077900000000001,0.01058,0.00886
18.18,0.34566,0.01913,0.00916
18.2,0.13735,0.02396,0.0096
18.22,-0.04626,0.02489,0.010089999999999998
18.24,-0.13515,0.0231,0.01057
18.26,-0.14856999999999998,0.02028,0.011000000000000001
18.28,-0.11606,0.01766,0.01137
18.3,-0.06686,0.01585,0.011699999999999999
18.32,-0.0564,0.01464,0.012
18.34,-0.09509000000000001,0.01314,0.01228
18.36,-0.17427,0.01047,0.01252
18.38,-0.27906,0.0059499999999999996,0.01268
18.4,-0.34796999999999995,-0.00031,0.01274
18.42,-0.35862,-0.00736,0.01266
18.44,-0.29899000000000003,-0.01391,0.01244
18.46,-0.19662,-0.01885,0.012110000000000001
18.48,-0.09005,-0.02169,0.01169
18.5,-0.043120000000000006,-0.023,0.011240000000000002
18.52,-0.04917,-0.02391,0.01077
18.54,-0.10904,-0.025470000000000003,0.010280000000000001
18.56,-0.19804,-0.02852,0.00974
18.58,-0.27421,-0.03322,0.00912
18.6,-0.27858,-0.038740000000000004,0.0084
18.62,-0.18407,-0.04335,0.00757
18.64,-0.04535,-0.04562,0.00668
18.66,0.09121,-0.04514,0.0057599999999999995
18.68,0.1812,-0.0424,0.00489
18.7,0.17792000000000002,-0.03878,0.00407
18.72,0.08173,-0.03617,0.00333
18.74,-0.06937,-0.036019999999999996,0.00261
18.76,-0.21048999999999998,-0.0388,0.0018599999999999999
18.78,-0.24522,-0.04333,0.00104
18.8,-0.22752,-0.04806,0.00013
18.82,-0.14651,-0.05178,-0.0008799999999999999
18.84,-0.0218,-0.05344,-0.00193
18.86,0.10407999999999999,-0.0526,-0.003
18.88,0.237,-0.04917,-0.00402
18.9,0.33557000000000003,-0.043429999999999996,-0.0049499999999999995
18.92,0.39860999999999996,-0.03606,-0.0057399999999999994
18.94,0.39076,-0.028149999999999998,-0.00639
18.96,0.31656,-0.02106,-0.00688
18.98,0.23116,-0.015560000000000001,-0.00724
19.0,0.21239999999999998,-0.011120000000000001,-0.00751
19.02,0.2758,-0.00622,-0.00768
19.04,0.41497,0.0007000000000000001,-0.00774
19.06,0.5807,0.010669999999999999,-0.0076300000000000005
19.08,0.7008199999999999,0.02351,-0.00729
19.1,0.69489,0.03748,-0.00668
19.12,0.56021,0.05005,-0.00579
19.14,0.34360999999999997,0.0591,-0.00469
19.16,0.11692,0.06373000000000001,-0.00345
19.18,0.0037,0.06495000000000001,-0.00216
19.2,-0.08012999999999999,0.06419,-0.0008699999999999999
19.22,-0.15271,0.06188,0.0004
19.24,-0.23847000000000002,0.057980000000000004,0.0016
19.26,-0.39698999999999995,0.05164,0.00271
19.28,-0.63112,0.04137,0.00365
19.3,-0.8139400000000001,0.02693,0.00434
19.32,-0.85717,0.01024,0.004719999999999999
19.34,-0.74351,-0.0057599999999999995,0.00477
19.36,-0.53391,-0.018520000000000002,0.00452
19.38,-0.33240000000000003,-0.02717,0.00406
19.4,-0.24644,-0.03295,0.0034599999999999995
19.42,-0.2662,-0.038060000000000004,0.0027500000000000003
19.44,-0.28544,-0.043570000000000005,0.00194
19.46,-0.30985,-0.04951,0.0010199999999999999
19.48,-0.23448,-0.054939999999999996,-2e-05
19.5,-0.05302,-0.05781,-0.00115
19.52,0.16515000000000002,-0.05668,-0.0023
19.54,0.36872,-0.05133,-0.00338
19.56,0.51196,-0.042510000000000006,-0.00431
19.58,0.58601,-0.03152,-0.00505
19.6,0.58006,-0.01985,-0.00557
19.62,0.50254,-0.00902,-0.00584
19.64,0.37548000000000004,-0.00023,-0.00592
19.66,0.25579,0.00609,-0.00586
19.68,0.18603000000000003,0.010509999999999999,-0.005679999999999999
19.7,0.13736,0.01375,-0.005430000000000001
19.72,0.10009,0.01613,-0.00512
19.74,0.05727,0.01771,-0.00477
19.76,0.007850000000000001,0.01837,-0.0044
19.78,-0.04835,0.01798,-0.004030000000000001
19.8,-0.14157999999999998,0.01608,-0.00368
19.82,-0.24972999999999998,0.01217,-0.0033900000000000002
19.84,-0.36156999999999995,0.006059999999999999,-0.00319
19.86,-0.46247,-0.00218,-0.00314
19.88,-0.55938,-0.012390000000000002,-0.00328
19.9,-0.60167,-0.024,-0.00363
19.92,-0.5405,-0.03542,-0.00421
19.94,-0.42560000000000003,-0.04507,-0.00501
19.96,-0.28572,-0.05218,-0.00598
19.98,-0.16059,-0.056639999999999996,-0.00707
20.0,-0.06298,-0.05887,-0.00822
20.02,0.03102,-0.05918999999999999,-0.009399999999999999
20.04,0.13814,-0.0575,-0.01056
20.06,0.2398,-0.05372,-0.011659999999999998
20.08,0.28513,-0.048470000000000006,-0.012669999999999999
20.1,0.30006,-0.04262,-0.013580000000000002
20.12,0.29488,-0.036680000000000004,-0.01436
20.14,0.28402,-0.03089,-0.01502
20.16,0.29386,-0.02511,-0.015569999999999999
20.18,0.31737,-0.019,-0.016
20.2,0.36117,-0.012199999999999999,-0.016319999999999998
20.22,0.3625,-0.00497,-0.016479999999999998
20.24,0.32552,0.0019,-0.01649
20.26,0.27671,0.00792,-0.01638
20.28,0.2353,0.01303,-0.01616
20.3,0.22204999999999997,0.0176,-0.01584
20.32,0.24446,0.02226,-0.01543
20.34,0.29205,0.02762,-0.01492
20.36,0.35597,0.0341,-0.01429
20.38,0.39520000000000005,0.0416,-0.01353
20.4,0.36855,0.049249999999999995,-0.01262
20.42,0.27931,0.055709999999999996,-0.01155
20.44,0.14837,0.059980000000000006,-0.01038
20.46,0.01398,0.06159,-0.00915
20.48,-0.12142,0.06051,-0.00791
20.5,-0.24021,0.05688,-0.00672
20.52,-0.3031,0.05144,-0.005620000000000001
20.54,-0.3153,0.04524,-0.00464
20.56,-0.29101,0.039169999999999996,-0.00378
20.58,-0.21785,0.03407,-0.0030399999999999997
20.6,-0.14634,0.030430000000000002,-0.0024
20.62,-0.08825,0.028069999999999998,-0.0018
20.64,-0.06964000000000001,0.02648,-0.00125
20.66,-0.12082000000000001,0.02456,-0.0007199999999999999
20.68,-0.19713,0.02136,-0.00025
20.7,-0.27118,0.016659999999999998,0.00015
20.72,-0.32278,0.010709999999999999,0.00043
20.74,-0.32232,0.00424,0.0006
20.76,-0.28335,-0.00183,0.00063
20.78,-0.23037,-0.006979999999999999,0.0005600000000000001
20.8,-0.14349,-0.01072,0.00037999999999999997
20.82,-0.05558,-0.012729999999999998,0.00015
20.84,0.00707,-0.01324,-0.0001
20.86,0.02574,-0.012929999999999999,-0.00035000000000000005
20.88,-0.0029,-0.01272,-0.0006
20.9,-0.02418,-0.013009999999999999,-0.00084
20.92,-0.02978,-0.01357,-0.0011
20.94,0.006919999999999999,-0.01383,-0.00136
20.96,0.08992000000000001,-0.01288,-0.0016200000000000001
20.98,0.18625,-0.01014,-0.00184
21.0,0.31081,-0.0051600000000000005,-0.002
21.02,0.42289,0.00215,-0.00202
21.04,0.47412,0.01109,-0.00188
21.06,0.40158,0.01982,-0.00156
21.08,0.24023,0.02622,-0.00108
21.1,0.025619999999999997,0.028849999999999997,-0.00052
21.12,-0.1432,0.02765,6e-05
21.14,-0.21358,0.02405,0.0005899999999999999
21.16,-0.19685,0.01992,0.00104
21.18,-0.13541,0.01657,0.0014099999999999998
21.2,-0.07566,0.01447,0.00172
21.22,-0.00332,0.01365,0.00201
21.24,0.00189,0.013600000000000001,0.00229
21.26,-0.01137,0.01348,0.0025700000000000002
21.28,-0.022789999999999998,0.01311,0.0028399999999999996
21.3,-0.03403,0.012509999999999999,0.0031
21.32,-0.06378,0.0115,0.00335
21.34,-0.08295999999999999,0.010009999999999998,0.00357
21.36,-0.09719,0.00817,0.00376
21.38,-0.10063000000000001,0.00617,0.00391
21.4,-0.07322000000000001,0.00443,0.00402
21.42,-0.01713,0.0034999999999999996,0.0040999999999999995
21.44,0.06770999999999999,0.0039700000000000004,0.00418
21.46,0.12631,0.00588,0.00428
21.48,0.14964,0.00861,0.00443
21.5,0.13024,0.01138,0.0046300000000000004
21.52,0.07666,0.013420000000000001,0.00489
21.54,0.0227,0.014379999999999999,0.00517
21.56,0.00775,0.014650000000000002,0.00547
21.58,0.010589999999999999,0.0148,0.0057599999999999995
21.6,-0.0098,0.01482,0.006059999999999999
21.62,-0.04754,0.01421,0.00635
21.64,-0.10636,0.01264,0.00662
21.66,-0.18085,0.00974,0.00685
21.68,-0.23317,0.005560000000000001,0.00701
21.7,-0.23677,0.00083,0.00707
21.72,-0.18481999999999998,-0.0034200000000000003,0.00705
21.74,-0.13063,-0.0066,0.006939999999999999
21.76,-0.09401,-0.00888,0.006790000000000001
21.78,-0.08099,-0.010660000000000001,0.00659
21.8,-0.0705,-0.01217,0.00637
21.82,-0.039529999999999996,-0.013309999999999999,0.00611
21.84,0.0027600000000000003,-0.0137,0.005829999999999999
21.86,0.09359,-0.012769999999999998,0.005560000000000001
21.88,0.15373,-0.010329999999999999,0.0053300000000000005
21.9,0.19225,-0.0069099999999999995,0.00515
21.92,0.18326,-0.00318,0.00505
21.94,0.12787,-0.0001,0.00501
21.96,0.06087,0.0017499999999999998,0.00503
21.98,0.02283,0.00256,0.00507
22.0,0.00835,0.0028699999999999997,0.00512
22.02,0.0222,0.00315,0.005180000000000001
22.04,0.08151,0.00416,0.00524
22.06,0.10177,0.00596,0.00534
22.08,0.10400000000000001,0.00799,0.00547
22.1,0.0582,0.00958,0.005639999999999999
22.12,-0.021099999999999997,0.00992,0.005829999999999999
22.14,-0.08428000000000001,0.00883,0.00602
22.16,-0.12146000000000001,0.006750000000000001,0.00617
22.18,-0.12895,0.00421,0.00627
22.2,-0.09107,0.00202,0.00633
22.22,-0.03202,0.0007599999999999999,0.00635
22.24,0.01137,0.00053,0.00635
22.26,0.0409,0.0010199999999999999,0.00636
22.28,0.03719,0.0017699999999999999,0.00637
22.3,-0.00826,0.0020399999999999997,0.0064
22.32,-0.052629999999999996,0.0014000000000000002,0.00643
22.34,-0.08372,1e-05,0.00643
22.36,-0.10356,-0.00189,0.00641
22.38,-0.12139,-0.00417,0.00634
22.4,-0.14495,-0.00683,0.00623
22.42,-0.17804999999999999,-0.01008,0.00605
22.44,-0.18652000000000002,-0.01375,0.0058
22.46,-0.16709,-0.0173,0.00547
22.48,-0.11228999999999999,-0.02012,0.00508
22.5,-0.00525,-0.021320000000000002,0.0046500000000000005
22.52,0.07928,-0.0206,0.00421
22.54,0.14147,-0.018420000000000002,0.00381
22.56,0.14455,-0.01558,0.0034599999999999995
22.58,0.11694,-0.01299,0.00316
22.6,0.10186999999999999,-0.01079,0.00292
22.62,0.04392,-0.00935,0.00271
22.64,0.00266,-0.00891,0.00251
22.66,-0.00826,-0.00898,0.00232
22.68,0.01686,-0.00891,0.00212
22.7,0.11108000000000001,-0.0076500000000000005,0.00194
22.72,0.22796,-0.0042699999999999995,0.0018
22.74,0.30881000000000003,0.00108,0.0017499999999999998
22.76,0.32256999999999997,0.00737,0.00182
22.78,0.22438,0.01283,0.00201
22.8,0.04839,0.015560000000000001,0.0023
22.82,-0.14608000000000002,0.014570000000000001,0.0025900000000000003
22.84,-0.30204000000000003,0.01008,0.0028199999999999996
22.86,-0.37390999999999996,0.00331,0.00294
22.88,-0.37095,-0.00415,0.00292
22.9,-0.29033000000000003,-0.01077,0.0027500000000000003
22.92,-0.17024,-0.01539,0.00246
22.94,-0.09006,-0.018000000000000002,0.00211
22.96,-0.07061,-0.01962,0.0017100000000000001
22.98,-0.10037000000000001,-0.021339999999999998,0.0012900000000000001
23.0,-0.13759,-0.023719999999999998,0.00084
23.02,-0.11672,-0.02626,0.00032
23.04,-0.026150000000000003,-0.0277,-0.00024
23.06,0.09246,-0.02704,-0.0008100000000000001
23.08,0.20625,-0.02405,-0.00134
23.1,0.27534,-0.01924,-0.0018
23.12,0.31184999999999996,-0.01337,-0.00214
23.14,0.32665999999999995,-0.00699,-0.0023599999999999997
23.16,0.29816,-0.00075,-0.00246
23.18,0.23294,0.00456,-0.00244
23.2,0.11674,0.008060000000000001,-0.00231
23.22,-0.00618,0.009170000000000001,-0.00215
23.24,-0.09498,0.00817,-0.00199
23.26,-0.15884,0.00563,-0.00187
23.28,-0.19569,0.00209,-0.00181
23.3,-0.21864,-0.0020499999999999997,-0.00183
23.32,-0.20375,-0.00627,-0.00193
23.34,-0.17939,-0.0101,-0.00211
23.36,-0.18532,-0.01374,-0.0023699999999999997
23.38,-0.19308,-0.01752,-0.0027
23.4,-0.20437999999999998,-0.02149,-0.00309
23.42,-0.17798999999999998,-0.025310000000000003,-0.00358
23.44,-0.10532,-0.028130000000000002,-0.00413
23.46,-0.00656,-0.02924,-0.004719999999999999
23.48,0.054139999999999994,-0.02875,-0.0053300000000000005
23.5,0.07044,-0.0275,-0.0059
23.52,0.06746,-0.02611,-0.0064600000000000005
23.54,0.06721,-0.02475,-0.006979999999999999
