time_s,acceleration_m_s2,velocity_m_s,displacement_m
11.62,-0.017929999999999998,-0.11641,-0.00752
11.64,0.18234999999999998,-0.11478999999999999,-0.00983
11.66,0.38033,-0.10919000000000001,-0.01207
11.68,0.50485,-0.10037000000000001,-0.014150000000000001
11.7,0.5277000000000001,-0.09007,-0.01605
11.72,0.50036,-0.07980999999999999,-0.01773
11.74,0.45907,-0.07024,-0.01922
11.76,0.46101,-0.06107,-0.02052
11.78,0.46366,-0.05184999999999999,-0.021640000000000003
11.8,0.43918,-0.042809999999999994,-0.02258
11.82,0.36936,-0.03476,-0.02335
11.84,0.257,-0.028530000000000003,-0.02398
11.86,0.11684,-0.024820000000000002,-0.0245
11.88,0.01091,-0.02358,-0.024980000000000002
11.9,0.01471,-0.02335,-0.02545
11.92,0.13962,-0.021840000000000002,-0.0259
11.94,0.38104999999999994,-0.016659999999999998,-0.02629
11.96,0.62686,-0.00662,-0.02653
11.98,0.72138,0.00683,-0.02653
12.0,0.69144,0.02097,-0.02625
12.02,0.56333,0.033479999999999996,-0.02571
12.04,0.39671,0.04304,-0.024940000000000004
12.06,0.27265,0.049699999999999994,-0.02402
12.08,0.18438,0.054240000000000003,-0.02298
12.1,0.15205,0.057569999999999996,-0.021869999999999997
12.12,0.15945,0.06065,-0.02069
12.14,0.18,0.06401,-0.019450000000000002
12.16,0.15428,0.06731,-0.01814
12.18,0.04704,0.06929,-0.01678
12.2,-0.1208,0.06856,-0.01539
12.22,-0.25292000000000003,0.06479,-0.014070000000000001
12.24,-0.32927999999999996,0.058929999999999996,-0.012849999999999999
12.26,-0.32698,0.052329999999999995,-0.01175
12.28,-0.24917,0.046529999999999995,-0.01077
12.3,-0.14676999999999998,0.042539999999999994,-0.009899999999999999
12.32,-0.04622,0.04057,-0.00909
12.34,-0.028399999999999998,0.03979,-0.0083
12.36,-0.05728,0.03889,-0.00752
12.38,-0.11819,0.0371,-0.0067800000000000004
12.4,-0.16736,0.034249999999999996,-0.006059999999999999
12.42,-0.15138,0.031030000000000002,-0.005430000000000001
12.44,-0.05309,0.02895,-0.00485
12.46,0.10039,0.02939,-0.0043
12.48,0.28667000000000004,0.03323,-0.0037
12.5,0.47319,0.04079,-0.00298
12.52,0.58711,0.05136,-0.00208
12.54,0.62564,0.06344999999999999,-0.00096
12.56,0.57859,0.07546,0.00041
12.58,0.5260199999999999,0.08647,0.00201
12.6,0.44945,0.09623,0.00384
12.62,0.33041,0.10400000000000001,0.00582
12.64,0.10949999999999999,0.10837,0.00793
12.66,-0.22513000000000002,0.10718,0.010069999999999999
12.68,-0.61803,0.09872,0.012119999999999999
12.7,-0.9412699999999999,0.08309,0.013919999999999998
12.72,-1.0489600000000001,0.06316,0.01536
12.74,-0.84028,0.04424,0.01641
12.76,-0.42516,0.031549999999999995,0.01712
12.78,-0.10951000000000001,0.02618,0.017669999999999998
12.8,0.03017,0.025390000000000003,0.01818
12.82,-0.08019,0.024860000000000004,0.01866
12.84,-0.24771,0.021560000000000003,0.0191
12.86,-0.35136,0.01554,0.01944
12.88,-0.28697,0.009130000000000001,0.01966
12.9,-0.06652999999999999,0.00557,0.01977
12.92,0.26515,0.00754,0.019870000000000002
12.94,0.51702,0.01533,0.020059999999999998
12.96,0.54015,0.02588,0.02044
12.98,0.39222999999999997,0.035179999999999996,0.021030000000000004
13.0,0.12587,0.04035999999999999,0.021789999999999997
13.02,-0.07493,0.04085,0.02258
13.04,-0.17806999999999998,0.03831,0.02335
13.06,-0.19207000000000002,0.03459,0.02405
13.08,-0.12548,0.03139,0.02468
13.1,-0.0483,0.02964,0.025259999999999998
13.12,-0.00521,0.029089999999999998,0.02582
13.14,-0.042359999999999995,0.02859,0.02637
13.16,-0.18103000000000002,0.02634,0.02689
13.18,-0.4255,0.020259999999999997,0.02734
13.2,-0.84193,0.00759,0.02763
13.22,-1.32457,-0.01409,0.027549999999999998
13.24,-1.63028,-0.04365,0.02696
13.26,-1.6233899999999999,-0.07619,0.02573
13.28,-1.2900200000000002,-0.10534,0.02388
13.3,-0.6992100000000001,-0.12524,0.02153
13.32,-0.22979,-0.13454,0.01889
13.34,0.0131,-0.13672,0.01614
13.36,0.16213,-0.13497,0.013389999999999999
13.38,0.27021999999999996,-0.13066,0.010700000000000001
13.4,0.41476999999999997,-0.12380000000000001,0.00815
13.42,0.60455,-0.11361,0.00575
13.44,0.76668,-0.0999,0.00359
13.46,0.84461,-0.08378999999999999,0.00172
13.48,0.8228300000000001,-0.06712,0.00018999999999999998
13.5,0.67733,-0.05212,-0.0010199999999999999
13.52,0.48924999999999996,-0.04046,-0.00197
13.54,0.39104,-0.03166,-0.00271
13.56,0.35668999999999995,-0.02418,-0.00329
13.58,0.38962,-0.01672,-0.0037199999999999998
13.6,0.44616999999999996,-0.00836,-0.00398
13.62,0.51452,0.00125,-0.00407
13.64,0.5357500000000001,0.01175,-0.00396
13.66,0.47674999999999995,0.02188,-0.00364
13.68,0.32614,0.029910000000000003,-0.00313
13.7,0.07517,0.03392,-0.00251
13.72,-0.09933,0.03368,-0.00184
13.74,-0.20739999999999997,0.030619999999999998,-0.00122
13.76,-0.24752,0.026070000000000003,-0.00067
13.78,-0.21019,0.02149,-0.00021
13.8,-0.08871000000000001,0.01851,0.00018999999999999998
13.82,0.17373000000000002,0.01936,0.00054
13.84,0.47185000000000005,0.02582,0.00097
13.86,0.65999,0.03713,0.00158
13.88,0.71828,0.05091999999999999,0.00244
13.9,0.6164999999999999,0.06426,0.00359
13.92,0.38380000000000003,0.07427,0.00497
13.94,0.10393000000000001,0.07914,0.006500000000000001
13.96,-0.13485,0.07883,0.00807
13.98,-0.33140000000000003,0.07417,0.00959
14.0,-0.5346500000000001,0.06551,0.011000000000000001
14.02,-0.67663,0.053399999999999996,0.01218
14.04,-0.72776,0.03935,0.0131
14.06,-0.66929,0.02537,0.01374
14.08,-0.53408,0.01333,0.014110000000000001
14.1,-0.42526,0.00373,0.01427
14.12,-0.36909,-0.00422,0.01425
14.14,-0.3297,-0.01121,0.01409
14.16,-0.30122,-0.01752,0.01379
14.18,-0.23156,-0.022860000000000002,0.01337
14.2,-0.13888999999999999,-0.02656,0.01288
14.22,-0.0581,-0.02854,0.01232
14.24,-0.00244,-0.02915,0.01173
14.26,0.03158,-0.02887,0.01115
14.28,0.04774,-0.02809,0.01057
14.3,0.04485,-0.02718,0.010009999999999998
14.32,0.05567999999999999,-0.02618,0.00947
14.34,0.08306,-0.02481,0.00895
14.36,0.10082,-0.02298,0.00847
14.38,0.11252000000000001,-0.02086,0.008020000000000001
14.4,0.08516,-0.018879999999999997,0.0076300000000000005
14.42,0.05107999999999999,-0.01753,0.00726
14.44,0.04073,-0.01663,0.0069099999999999995
14.46,0.02656,-0.015969999999999998,0.00659
14.48,0.04267000000000001,-0.01529,0.00627
14.5,0.04616,-0.014419999999999999,0.00596
14.52,0.05407,-0.01343,0.005679999999999999
14.54,0.11872999999999999,-0.01172,0.005430000000000001
14.56,0.17023,-0.00884,0.00521
14.58,0.1852,-0.0053,0.00507
14.6,0.12941,-0.00215,0.00499
14.62,0.00866,-0.00079,0.00496
14.64,-0.08828,-0.0016,0.00494
14.66,-0.15832000000000002,-0.004079999999999999,0.00488
14.68,-0.12361000000000001,-0.006919999999999999,0.00477
14.7,-0.03273,-0.0085,0.00461
14.72,0.04147,-0.00842,0.00443
14.74,0.08987,-0.00713,0.0042699999999999995
14.76,0.10674,-0.00517,0.00415
14.78,0.09515000000000001,-0.00317,0.00406
14.8,0.02437,-0.00197,0.0040100000000000005
14.82,-0.08427,-0.0025800000000000003,0.0039700000000000004
14.84,-0.19715,-0.005410000000000001,0.0038900000000000002
14.86,-0.29985,-0.01039,0.00373
14.88,-0.38295,-0.01724,0.00345
14.9,-0.45094999999999996,-0.02559,0.0030299999999999997
14.92,-0.47117,-0.034820000000000004,0.00242
14.94,-0.41912999999999995,-0.043739999999999994,0.0016300000000000002
14.96,-0.26297,-0.050570000000000004,0.00068
14.98,-0.04106,-0.05362,-0.00037
15.0,0.10507,-0.05298,-0.0014399999999999999
15.02,0.16817000000000001,-0.05026,-0.00248
15.04,0.15152,-0.04707,-0.00345
15.06,0.12227,-0.044340000000000004,-0.00437
15.08,0.12176000000000001,-0.041909999999999996,-0.00523
15.1,0.11684,-0.039529999999999996,-0.00605
15.12,0.08735,-0.0375,-0.0068200000000000005
15.14,0.073,-0.0359,-0.00756
15.16,0.06956000000000001,-0.03448,-0.00826
15.18,0.05558,-0.03324,-0.00894
15.2,0.060090000000000005,-0.032080000000000004,-0.00959
15.22,0.08242000000000001,-0.03066,-0.01022
15.24,0.13729,-0.02846,-0.01081
15.26,0.21660000000000001,-0.024929999999999997,-0.01135
15.28,0.28239000000000003,-0.01994,-0.0118
15.3,0.31211,-0.013999999999999999,-0.01214
15.32,0.3005,-0.00788,-0.01236
15.34,0.21356000000000003,-0.0027400000000000002,-0.01246
15.36,0.059059999999999994,-2e-05,-0.012490000000000001
15.38,-0.11817,-0.00061,-0.012490000000000001
15.4,-0.23236,-0.00411,-0.01253
15.42,-0.25146999999999997,-0.00895,-0.01266
15.44,-0.192,-0.013380000000000001,-0.01288
15.46,-0.03677,-0.01567,-0.01318
15.48,0.14111,-0.01462,-0.01348
15.5,0.2893,-0.010320000000000001,-0.01374
15.52,0.37728,-0.00365,-0.013879999999999998
15.54,0.42116,0.00433,-0.01387
15.56,0.42863,0.01283,-0.0137
15.58,0.39892000000000005,0.021110000000000004,-0.01336
15.6,0.38634,0.02897,-0.012849999999999999
15.62,0.35134,0.03635,-0.012199999999999999
15.64,0.33125,0.043179999999999996,-0.011399999999999999
15.66,0.30044,0.04951,-0.01046
15.68,0.23171,0.05483,-0.00941
15.7,0.13849,0.05854,-0.00827
15.72,0.00311,0.059969999999999996,-0.0070799999999999995
15.74,-0.1213,0.058789999999999995,-0.005889999999999999
15.76,-0.21013,0.05548,-0.004739999999999999
15.78,-0.2722,0.05066,-0.00367
15.8,-0.34658,0.044480000000000006,-0.00271
15.82,-0.45376,0.03649,-0.0019
15.84,-0.58274,0.02613,-0.00126
15.86,-0.66724,0.013640000000000001,-0.0008500000000000001
15.88,-0.6433599999999999,0.00054,-0.0007000000000000001
15.9,-0.52301,-0.01111,-0.0008100000000000001
15.92,-0.34557000000000004,-0.019790000000000002,-0.00111
15.94,-0.24696,-0.02571,-0.00157
15.96,-0.24337,-0.030600000000000002,-0.00212
15.98,-0.26178,-0.03564,-0.0027800000000000004
16.0,-0.25029,-0.04076,-0.0035399999999999997
16.02,-0.14658,-0.04472,-0.00439
16.04,0.07150000000000001,-0.04546,-0.00529
16.06,0.34923000000000004,-0.04124,-0.00616
16.08,0.55069,-0.03223,-0.006889999999999999
16.1,0.57703,-0.02094,-0.0074199999999999995
16.12,0.46269,-0.01053,-0.00772
16.14,0.22707999999999998,-0.00363,-0.00784
16.16,0.009689999999999999,-0.00125,-0.00787
16.18,-0.0608,-0.0017499999999999998,-0.007890000000000001
16.2,-0.04689,-0.0028199999999999996,-0.007940000000000001
16.22,0.05355000000000001,-0.0027500000000000003,-0.00799
16.24,0.16073,-0.0005899999999999999,-0.00801
16.26,0.24292999999999998,0.00345,-0.007980000000000001
16.28,0.26154,0.00851,-0.007850000000000001
16.3,0.19751000000000002,0.01311,-0.00762
16.32,0.04375,0.015529999999999999,-0.00731
16.34,-0.18609,0.014119999999999999,-0.006999999999999999
16.36,-0.41359,0.00813,-0.00676
16.38,-0.5617300000000001,-0.00161,-0.00668
16.4,-0.62007,-0.013420000000000001,-0.00683
16.42,-0.55525,-0.025169999999999998,-0.0072
16.44,-0.3518,-0.034230000000000003,-0.00779
16.46,-0.04723,-0.038220000000000004,-0.00851
16.48,0.25658000000000003,-0.03612,-0.009250000000000001
16.5,0.44636000000000003,-0.029079999999999998,-0.009899999999999999
16.52,0.51597,-0.019450000000000002,-0.010369999999999999
16.54,0.46159,-0.00967,-0.01065
16.56,0.2706,-0.00234,-0.01075
16.58,-0.00687,0.00031,-0.01075
16.6,-0.20267,-0.00178,-0.01076
16.62,-0.22204000000000002,-0.00603,-0.010820000000000001
16.64,-0.00627,-0.00831,-0.010960000000000001
16.66,0.36987000000000003,-0.0046700000000000005,-0.01109
16.68,0.70312,0.00607,-0.011080000000000001
16.7,0.84433,0.02155,-0.01079
16.72,0.81604,0.038149999999999996,-0.01018
16.74,0.61535,0.052469999999999996,-0.009260000000000001
16.76,0.33199,0.061950000000000005,-0.00809
16.78,0.05702,0.06584,-0.006790000000000001
16.8,-0.14584,0.06496,-0.0054800000000000005
16.82,-0.28039000000000003,0.06069,-0.0042
16.84,-0.34914,0.054400000000000004,-0.0030399999999999997
16.86,-0.35215,0.047380000000000005,-0.00201
16.88,-0.29103999999999997,0.04095,-0.0011200000000000001
16.9,-0.21696000000000001,0.03587,-0.00034
16.92,-0.17055,0.03199,0.00035000000000000005
16.94,-0.19323,0.02836,0.00097
16.96,-0.29077000000000003,0.02351,0.0015
16.98,-0.37319,0.01687,0.00192
17.0,-0.44154000000000004,0.00873,0.00217
17.02,-0.43798000000000004,-7.000000000000001e-05,0.00227
17.04,-0.39825000000000005,-0.00844,0.00219
17.06,-0.28795000000000004,-0.015309999999999999,0.00196
17.08,-0.1561,-0.01975,0.00161
17.1,-0.028690000000000004,-0.02161,0.00121
17.12,0.06769,-0.02122,0.00078
17.14,0.16625,-0.01889,0.00039
17.16,0.24021,-0.014830000000000001,6e-05
17.18,0.31475000000000003,-0.00929,-0.00017999999999999998
17.2,0.38158000000000003,-0.00232,-0.0003
17.22,0.43204,0.005809999999999999,-0.00026
17.24,0.45409999999999995,0.01466,-5e-05
17.26,0.39683999999999997,0.02316,0.00034
17.28,0.32004,0.03032,0.0008799999999999999
17.3,0.21572,0.03567,0.00155
17.32,0.10394,0.038849999999999996,0.0023
17.34,-0.00529,0.039830000000000004,0.0031
17.36,-0.11012000000000001,0.03867,0.0038900000000000002
17.38,-0.24107,0.03515,0.00464
17.4,-0.35593,0.02918,0.00529
17.42,-0.46926,0.02092,0.0058
17.44,-0.49063,0.01131,0.00612
17.46,-0.39631,0.00243,0.00626
17.48,-0.19138000000000002,-0.0034599999999999995,0.00624
17.5,0.06977,-0.00468,0.00615
17.52,0.24674,-0.00153,0.0060799999999999995
17.54,0.31892,0.0041199999999999995,0.00611
17.56,0.29582,0.010249999999999999,0.00625
17.58,0.21041,0.015300000000000001,0.00651
17.6,0.11606,0.01857,0.00685
17.62,0.07740999999999999,0.020499999999999997,0.00724
17.64,0.09208999999999999,0.022189999999999998,0.00766
17.66,0.14751,0.024569999999999998,0.00813
17.68,0.15832000000000002,0.02762,0.00864
17.7,0.11577,0.03036,0.00922
17.72,0.03311,0.03184,0.00984
17.74,-0.05404,0.03162,0.01048
17.76,-0.13621,0.02971,0.01109
17.78,-0.19867,0.02635,0.01165
17.8,-0.25105,0.02186,0.01213
17.82,-0.30333,0.01631,0.012509999999999999
17.84,-0.35866,0.00968,0.01276
17.86,-0.39823000000000003,0.00211,0.01288
17.88,-0.36451999999999996,-0.005520000000000001,0.01283
17.9,-0.29357,-0.012110000000000001,0.01265
17.92,-0.22224,-0.01727,0.01234
17.94,-0.18641,-0.02136,0.01195
17.96,-0.18082,-0.02504,0.011470000000000001
17.98,-0.18275,-0.028679999999999997,0.01093
18.0,-0.14449,-0.03195,0.010320000000000001
18.02,-0.06643,-0.03405,0.009649999999999999
18.04,0.03495,-0.03437,0.00895
18.06,0.18564,-0.03216,0.00827
18.08,0.35217,-0.026779999999999998,0.00766
18.1,0.48619999999999997,-0.0184,0.007189999999999999
18.12,0.56453,-0.007890000000000001,0.006919999999999999
18.14,0.57251,0.0034799999999999996,0.006860000000000001
18.16,0.46415,0.01385,0.00703
18.18,0.30157,0.021509999999999998,0.00737
18.2,0.12000999999999999,0.02573,0.007850000000000001
18.22,-0.02709,0.02667,0.008369999999999999
18.24,-0.10154,0.025390000000000003,0.00888
18.26,-0.13407,0.023039999999999998,0.00935
18.28,-0.126,0.02045,0.00977
18.3,-0.11967,0.018000000000000002,0.01014
18.32,-0.12528,0.015560000000000001,0.01046
18.34,-0.18661999999999998,0.012450000000000001,0.01073
18.36,-0.2565,0.00803,0.01093
18.38,-0.32432,0.00223,0.01102
18.4,-0.36392,-0.0046500000000000005,0.01099
18.42,-0.33411,-0.011619999999999998,0.010820000000000001
18.44,-0.24768,-0.01742,0.010509999999999999
18.46,-0.14005,-0.02128,0.0101
18.48,-0.04801999999999999,-0.02315,0.00964
18.5,-0.01467,-0.02376,0.00916
18.52,-0.04408,-0.024329999999999997,0.00866
18.54,-0.12222,-0.02598,0.00815
18.56,-0.21306,-0.02932,0.00758
18.58,-0.26706,-0.03411,0.006939999999999999
18.6,-0.24341000000000002,-0.039209999999999995,0.0062
18.62,-0.14587,-0.04308,0.00536
18.64,-0.011240000000000002,-0.04463,0.00447
18.66,0.11414999999999999,-0.04359,0.00357
18.68,0.15798,-0.040839999999999994,0.00271
18.7,0.1191,-0.03805,0.00191
18.72,0.018959999999999998,-0.03665,0.00115
18.74,-0.10531,-0.0375,0.0004
18.76,-0.20321,-0.04056,-0.0004
18.78,-0.23653,-0.04494,-0.00126
18.8,-0.19122,-0.04922,-0.00221
18.82,-0.09366,-0.052039999999999996,-0.0032400000000000003
18.84,0.01492,-0.052809999999999996,-0.0043
18.86,0.13904,-0.051239999999999994,-0.00536
18.88,0.24969999999999998,-0.04733,-0.00636
18.9,0.33386000000000005,-0.04147,-0.0072699999999999996
18.92,0.37770000000000004,-0.03434,-0.00804
18.94,0.36416,-0.02689,-0.00867
18.96,0.31567,-0.02007,-0.00915
18.98,0.25961,-0.0143,-0.0095
19.0,0.2673,-0.00902,-0.009729999999999999
19.02,0.35241,-0.0028000000000000004,-0.00987
19.04,0.49026000000000003,0.00565,-0.00985
19.06,0.63725,0.01695,-0.009649999999999999
19.08,0.7103,0.030449999999999998,-0.00919
19.1,0.66718,0.04425,-0.00845
19.12,0.51914,0.056139999999999995,-0.00745
19.14,0.30173,0.06437999999999999,-0.00625
19.16,0.13385,0.06876,-0.00492
19.18,0.00659,0.07019,-0.0035399999999999997
19.2,-0.10612,0.0692,-0.00214
19.22,-0.19831,0.06618,-0.0008
19.24,-0.3075,0.06115,0.00047
19.26,-0.47558999999999996,0.05335,0.00161
19.28,-0.7045,0.04157,0.00256
19.3,-0.85347,0.026019999999999998,0.0032300000000000002
19.32,-0.8807699999999999,0.00871,0.00357
19.34,-0.76554,-0.00773,0.00357
19.36,-0.54881,-0.02084,0.0032700000000000003
19.38,-0.35363,-0.02984,0.0027500000000000003
19.4,-0.26953,-0.03606,0.00208
19.42,-0.25594,-0.04128999999999999,0.0013
19.44,-0.28492999999999996,-0.046669999999999996,0.00042
19.46,-0.27413,-0.05223,-0.00058
19.48,-0.17609000000000002,-0.0567,-0.00168
19.5,0.01866,-0.05825,-0.0028399999999999996
19.52,0.25426,-0.055490000000000005,-0.0039900000000000005
19.54,0.44448,-0.048470000000000006,-0.00504
19.56,0.5638000000000001,-0.03836,-0.00592
19.58,0.60426,-0.02665,-0.00658
19.6,0.57777,-0.014830000000000001,-0.00699
19.62,0.48246,-0.0042,-0.00718
19.64,0.37775,0.00444,-0.007169999999999999
19.66,0.28776,0.011120000000000001,-0.007019999999999999
19.68,0.2341,0.01637,-0.00674
19.7,0.17614000000000002,0.020499999999999997,-0.00638
19.72,0.1155,0.02344,-0.00594
19.74,0.04375,0.025070000000000002,-0.00545
19.76,-0.03352,0.0252,-0.0049499999999999995
19.78,-0.10586000000000001,0.02383,-0.00446
19.8,-0.19512000000000002,0.02083,-0.0040100000000000005
19.82,-0.2908,0.016,-0.00364
19.84,-0.40625999999999995,0.00906,-0.00338
19.86,-0.52601,-0.00024,-0.00329
19.88,-0.61657,-0.01163,-0.0034000000000000002
19.9,-0.59882,-0.02376,-0.00376
19.92,-0.5134000000000001,-0.03485,-0.00435
19.94,-0.38906999999999997,-0.04385,-0.00513
19.96,-0.25123999999999996,-0.05022,-0.0060799999999999995
19.98,-0.14439,-0.054150000000000004,-0.00712
20.0,-0.04842,-0.05608,-0.00823
20.02,0.05028,-0.056029999999999996,-0.00935
20.04,0.14971,-0.054000000000000006,-0.01045
20.06,0.2577,-0.0499,-0.011479999999999999
20.08,0.33214,-0.04398,-0.01242
20.1,0.35452,-0.03708,-0.013229999999999999
20.12,0.35139000000000004,-0.03,-0.01389
20.14,0.31561,-0.0233,-0.014419999999999999
20.16,0.29292999999999997,-0.01719,-0.01482
20.18,0.30097,-0.01122,-0.0151
20.2,0.31853000000000004,-0.00502,-0.015260000000000001
20.22,0.33304,0.0015199999999999999,-0.01529
20.24,0.32134999999999997,0.00809,-0.01518
20.26,0.29128,0.01424,-0.014950000000000001
20.28,0.25481000000000004,0.01972,-0.0146
20.3,0.23254000000000002,0.024620000000000003,-0.014150000000000001
20.32,0.25968,0.02957,-0.013600000000000001
20.34,0.31204,0.03531,-0.01294
20.36,0.37863,0.04224,-0.012159999999999999
20.38,0.38824,0.04993,-0.01123
20.4,0.34316,0.057249999999999995,-0.01015
20.42,0.23855,0.06308,-0.00894
20.44,0.12066,0.06669,-0.00762
20.46,-0.03842,0.06753,-0.00626
20.48,-0.18725999999999998,0.0653,-0.00492
20.5,-0.2667,0.06078,-0.00364
20.52,-0.31135999999999997,0.05502,-0.00247
20.54,-0.31329999999999997,0.04878999999999999,-0.0014199999999999998
20.56,-0.27947,0.04288,-0.00049
20.58,-0.22521999999999998,0.03785,0.00033
20.6,-0.16612,0.03394,0.00104
20.62,-0.11868000000000001,0.031110000000000002,0.0017100000000000001
20.64,-0.11972,0.028730000000000002,0.00232
20.66,-0.15605,0.025990000000000003,0.0028799999999999997
20.68,-0.23474,0.022090000000000002,0.00338
20.7,-0.29475999999999997,0.016810000000000002,0.00379
20.72,-0.32661999999999997,0.01061,0.004079999999999999
20.74,-0.31335,0.00422,0.00424
20.76,-0.26786,-0.00158,0.00428
20.78,-0.21051999999999998,-0.00635,0.00421
20.8,-0.13258,-0.00978,0.004050000000000001
20.82,-0.049429999999999995,-0.01159,0.00385
20.84,-0.00909,-0.01217,0.00363
20.86,-0.0005600000000000001,-0.01226,0.0034000000000000002
20.88,-0.00386,-0.0123,0.00317
20.9,-0.00855,-0.01242,0.00294
20.92,0.013859999999999999,-0.01236,0.00271
20.94,0.055330000000000004,-0.011659999999999998,0.00249
20.96,0.13304,-0.00977,0.00229
20.98,0.22047,-0.00623,0.00214
21.0,0.32443,-0.00078,0.00207
21.02,0.40408,0.006500000000000001,0.00214
21.04,0.41807,0.01472,0.0023699999999999997
21.06,0.33492,0.022250000000000002,0.0027600000000000003
21.08,0.16484000000000001,0.02724,0.00328
21.1,-0.00979,0.02879,0.00386
21.12,-0.14986,0.027200000000000002,0.00444
21.14,-0.17672000000000002,0.023929999999999996,0.00497
21.16,-0.15928,0.020560000000000002,0.00544
21.18,-0.12337999999999999,0.01774,0.005829999999999999
21.2,-0.06912,0.01582,0.00617
21.22,-0.05846,0.014530000000000001,0.00649
21.24,-0.056299999999999996,0.01337,0.0067800000000000004
21.26,-0.04407,0.01236,0.0070599999999999994
21.28,-0.06494,0.01126,0.00731
21.3,-0.06526,0.00995,0.00754
21.32,-0.06758,0.00861,0.00775
21.34,-0.08349999999999999,0.00709,0.00792
21.36,-0.07603,0.00549,0.008060000000000001
21.38,-0.06744,0.004050000000000001,0.00818
21.4,-0.03544,0.00302,0.00825
21.42,0.02069,0.0028599999999999997,0.00832
21.44,0.07538,0.0038,0.0084
21.46,0.11764,0.005719999999999999,0.00851
21.48,0.13109,0.00819,0.00866
21.5,0.08869999999999999,0.010369999999999999,0.00887
21.52,0.0538,0.011779999999999999,0.00911
21.54,0.03101,0.01262,0.00937
21.56,0.0070599999999999994,0.01298,0.00964
21.58,0.0108,0.01314,0.00992
21.6,-0.00366,0.01322,0.01018
21.62,-0.07161,0.012450000000000001,0.01046
21.64,-0.15392,0.010169999999999998,0.010700000000000001
21.66,-0.22502,0.00636,0.01088
21.68,-0.27,0.0013900000000000002,0.01097
21.7,-0.25371,-0.00387,0.010960000000000001
21.72,-0.21316,-0.00856,0.01085
21.74,-0.15547,-0.012270000000000001,0.010660000000000001
21.76,-0.10783,-0.01492,0.01039
21.78,-0.08101000000000001,-0.01683,0.010089999999999998
21.8,-0.06397,-0.018269999999999998,0.00974
21.82,-0.01351,-0.01907,0.00938
21.84,0.015269999999999999,-0.01908,0.009000000000000001
21.86,0.07135,-0.01824,0.00864
21.88,0.13712,-0.01618,0.00831
21.9,0.14712,-0.01337,0.008020000000000001
21.92,0.15919,-0.010329999999999999,0.0078000000000000005
21.94,0.1092,-0.00767,0.0076300000000000005
21.96,0.05495,-0.00605,0.00751
21.98,0.01525,-0.00538,0.0074
22.0,0.01992,-0.00502,0.0073
22.02,0.051100000000000007,-0.00434,0.007209999999999999
22.04,0.06319,-0.0032300000000000002,0.00715
22.06,0.06261,-0.002,0.0070999999999999995
22.08,0.05319,-0.0008699999999999999,0.0070799999999999995
22.1,0.01816,-0.00018999999999999998,0.0070799999999999995
22.12,-0.045380000000000004,-0.00049,0.0070799999999999995
22.14,-0.11066000000000001,-0.00208,0.00707
22.16,-0.15106999999999998,-0.00473,0.00701
22.18,-0.13039,-0.00757,0.006889999999999999
22.2,-0.08872,-0.00976,0.00672
22.22,-0.03408,-0.01102,0.00651
22.24,0.0128,-0.01126,0.0062900000000000005
22.26,0.02335,-0.01093,0.0060799999999999995
22.28,0.00774,-0.01065,0.00586
22.3,-0.03066,-0.01091,0.005659999999999999
22.32,-0.06981,-0.01195,0.005430000000000001
22.34,-0.11308,-0.01381,0.005180000000000001
22.36,-0.13374,-0.01631,0.00488
22.38,-0.15054,-0.01919,0.00453
22.4,-0.17561,-0.02244,0.0041199999999999995
22.42,-0.20393999999999998,-0.026269999999999998,0.00363
22.44,-0.18999,-0.03024,0.00307
22.46,-0.13406,-0.03352,0.00243
22.48,-0.05537,-0.03544,0.0017399999999999998
22.5,0.06294,-0.0354,0.0010199999999999999
22.52,0.13713,-0.03343,0.00033
22.54,0.16862,-0.03041,-0.00031
22.56,0.16527999999999998,-0.0271,-0.0008799999999999999
22.58,0.13641,-0.02411,-0.0013900000000000002
22.6,0.10404999999999999,-0.021709999999999997,-0.00185
22.62,0.05837,-0.020110000000000003,-0.00227
22.64,0.039220000000000005,-0.01917,-0.00266
22.66,0.04678,-0.018340000000000002,-0.0030399999999999997
22.68,0.09624,-0.01694,-0.0034000000000000002
22.7,0.20675999999999997,-0.01394,-0.0037199999999999998
22.72,0.30433,-0.00886,-0.00395
22.74,0.34771,-0.0023699999999999997,-0.00407
22.76,0.3145,0.00421,-0.004050000000000001
22.78,0.1773,0.0091,-0.00392
22.8,-0.02274,0.01065,-0.0037199999999999998
22.82,-0.20048,0.00839,-0.0035299999999999997
22.84,-0.31542000000000003,0.0032,-0.0034200000000000003
22.86,-0.35198,-0.0034999999999999996,-0.0034200000000000003
22.88,-0.33167,-0.010369999999999999,-0.00357
22.9,-0.24216000000000001,-0.01613,-0.00384
22.92,-0.13244,-0.01991,-0.00422
22.94,-0.08112,-0.02207,-0.0046500000000000005
22.96,-0.08874,-0.023799999999999998,-0.00511
22.98,-0.11265,-0.025849999999999998,-0.00561
23.0,-0.10521000000000001,-0.02802,-0.00615
23.02,-0.04673,-0.02957,-0.00674
23.04,0.08146,-0.02924,-0.00734
23.06,0.20828,-0.02637,-0.00791
23.08,0.28956,-0.021419999999999998,-0.008409999999999999
23.1,0.34883000000000003,-0.01506,-0.00878
23.12,0.36264,-0.00797,-0.00902
23.14,0.35093,-0.00086,-0.00912
23.16,0.29565,0.005580000000000001,-0.00908
23.18,0.21023,0.01061,-0.00893
